2024-08-14 15:37:45.433 +05:30 [INF] Departments retrieved successfully for employeeId: 2
2024-08-14 15:38:01.807 +05:30 [INF] GetDepartmentNamesByEmployeeId endpoint called with employeeId: 2
2024-08-14 15:38:01.882 +05:30 [INF] Departments retrieved successfully for employeeId: 2
2024-08-14 15:38:06.054 +05:30 [INF] GetDepartmentNamesByEmployeeId endpoint called with employeeId: 2
2024-08-14 15:38:06.143 +05:30 [INF] Departments retrieved successfully for employeeId: 2
2024-08-14 15:38:28.279 +05:30 [INF] GetEmployeesByDepartmentId endpoint called with departmentId: HR
2024-08-14 15:38:28.291 +05:30 [INF] Employees retrieved successfully for departmentId: HR
2024-08-14 15:38:56.163 +05:30 [INF] GetDepartmentNamesByEmployeeId endpoint called with employeeId: 2
2024-08-14 15:38:56.215 +05:30 [INF] Departments retrieved successfully for employeeId: 2
2024-08-14 15:38:56.223 +05:30 [INF] GetUsers called with id: 2
2024-08-14 15:38:57.436 +05:30 [INF] GetDepartmentNamesByEmployeeId endpoint called with employeeId: 2
2024-08-14 15:38:57.443 +05:30 [INF] Departments retrieved successfully for employeeId: 2
2024-08-14 15:39:00.025 +05:30 [INF] GetDepartmentNamesByEmployeeId endpoint called with employeeId: 2
2024-08-14 15:39:00.029 +05:30 [INF] GetUsers called with id: 2
2024-08-14 15:39:00.047 +05:30 [INF] Departments retrieved successfully for employeeId: 2
2024-08-14 15:39:01.371 +05:30 [INF] GetDepartmentNamesByEmployeeId endpoint called with employeeId: 2
2024-08-14 15:39:01.395 +05:30 [INF] GetEmployeesByDepartmentId endpoint called with departmentId: CS
2024-08-14 15:39:01.411 +05:30 [INF] Employees retrieved successfully for departmentId: CS
2024-08-14 15:39:01.477 +05:30 [INF] Departments retrieved successfully for employeeId: 2
2024-08-14 15:39:46.546 +05:30 [INF] GetDepartmentNamesByEmployeeId endpoint called with employeeId: 2
2024-08-14 15:39:46.564 +05:30 [INF] GetEmployeesByDepartmentId endpoint called with departmentId: CS
2024-08-14 15:39:46.614 +05:30 [INF] Employees retrieved successfully for departmentId: CS
2024-08-14 15:39:46.621 +05:30 [INF] Departments retrieved successfully for employeeId: 2
2024-08-14 15:40:01.440 +05:30 [INF] GetDepartmentNamesByEmployeeId endpoint called with employeeId: 2
2024-08-14 15:40:01.440 +05:30 [INF] GetEmployeesByDepartmentId endpoint called with departmentId: CS
2024-08-14 15:40:01.448 +05:30 [INF] Employees retrieved successfully for departmentId: CS
2024-08-14 15:40:01.458 +05:30 [INF] Departments retrieved successfully for employeeId: 2
2024-08-14 15:40:07.423 +05:30 [INF] GetDepartmentNamesByEmployeeId endpoint called with employeeId: 2
2024-08-14 15:40:07.455 +05:30 [INF] Departments retrieved successfully for employeeId: 2
2024-08-14 15:40:07.458 +05:30 [INF] GetEmployeesByDepartmentId endpoint called with departmentId: CS
2024-08-14 15:40:07.472 +05:30 [INF] Employees retrieved successfully for departmentId: CS
2024-08-14 15:40:12.454 +05:30 [INF] GetDepartmentNamesByEmployeeId endpoint called with employeeId: 2
2024-08-14 15:40:12.454 +05:30 [INF] GetEmployeesByDepartmentId endpoint called with departmentId: CS
2024-08-14 15:40:12.463 +05:30 [INF] Employees retrieved successfully for departmentId: CS
2024-08-14 15:40:12.473 +05:30 [INF] Departments retrieved successfully for employeeId: 2
2024-08-14 15:41:18.068 +05:30 [INF] GetEmployeesByDepartmentId endpoint called with departmentId: HR
2024-08-14 15:41:18.075 +05:30 [INF] Employees retrieved successfully for departmentId: HR
2024-08-14 15:42:28.421 +05:30 [INF] GetDepartmentNamesByEmployeeId endpoint called with employeeId: 2
2024-08-14 15:42:28.442 +05:30 [INF] Departments retrieved successfully for employeeId: 2
2024-08-14 15:42:28.444 +05:30 [INF] GetEmployeesByDepartmentId endpoint called with departmentId: CS
2024-08-14 15:42:28.456 +05:30 [INF] Employees retrieved successfully for departmentId: CS
2024-08-14 15:42:32.110 +05:30 [INF] GetEmployeesByDepartmentId endpoint called with departmentId: CS
2024-08-14 15:42:32.110 +05:30 [INF] GetDepartmentNamesByEmployeeId endpoint called with employeeId: 2
2024-08-14 15:42:32.119 +05:30 [INF] Employees retrieved successfully for departmentId: CS
2024-08-14 15:42:32.122 +05:30 [INF] Departments retrieved successfully for employeeId: 2
